,CH1,CH2,CH3,CH4
,0.294608,533.814,538.284,4.55882
,0.279902,534.01,538.137,4.70588
,0.272549,533.863,538.039,4.7549
,0.29951,534.157,538.431,4.46078
,0.314216,534.01,538.186,4.31373
,0.297059,533.667,538.137,4.65686
,0.272549,533.569,537.941,4.55882
,0.248039,533.471,537.99,4.41176
,0.272549,533.471,537.941,4.46078
,0.262745,532.98,537.794,4.5098
,0.289706,532.98,537.647,4.55882
,0.292157,532.833,537.5,4.46078
,0.282353,533.127,537.108,4.41176
,0.304412,532.637,537.206,4.41176
,0.262745,532.882,537.01,4.36275
,0.272549,532.588,536.912,4.60784
,0.301961,532.441,536.961,4.41176
,0.270098,531.951,536.422,4.41176
,0.262745,531.902,536.422,4.65686
,0.32402,532.098,535.833,4.31373
,0.301961,531.804,536.029,4.16667
,0.257843,531.804,535.98,4.46078
,0.189216,531.363,535.931,4.60784
,0.203922,531.314,535.833,4.65686
,0.245588,531.167,535.882,4.65686
,0.260294,530.775,535.539,4.55882
,0.235784,530.775,534.951,4.5098
,0.233333,530.824,534.853,4.36275
,0.255392,530.725,534.902,4.31373
,0.25049,530.627,534.755,4.80392
,0.279902,530.137,534.363,4.65686
,0.260294,529.941,534.363,4.46078
,0.255392,530.088,534.069,4.26471
,0.282353,529.892,534.02,4.5098
,0.297059,529.598,533.775,4.16667
,0.279902,529.255,533.627,4.26471
,0.203922,529.255,533.48,4.36275
,0.22598,529.01,533.186,4.26471
,0.275,528.471,532.99,4.16667
,0.245588,528.373,532.794,4.06863
,0.287255,528.127,532.549,4.36275
,0.267647,527.882,532.598,4.21569
,0.289706,527.539,532.255,4.46078
,0.203922,527.245,532.108,4.46078
,0.25049,527.049,531.52,4.31373
,0.265196,526.461,530.98,4.21569
,0.248039,525.971,530.882,4.36275
,0.267647,526.118,530.931,4.5098
,0.301961,525.725,530.637,4.31373
,0.294608,525.971,530.245,4.16667
,0.289706,525.725,529.657,4.41176
,0.245588,525.235,529.412,4.7549
,0.275,524.696,529.167,4.5098
,0.284804,524.353,528.922,4.46078
,0.216176,524.157,528.676,4.41176
,0.262745,523.765,528.676,4.46078
,0.252941,523.422,528.431,4.5098
,0.235784,523.275,528.235,4.36275
,0.267647,523.275,528.284,4.26471
,0.262745,522.833,527.892,4.41176
,0.257843,522.833,527.843,4.55882
,0.321569,522.588,527.647,4.26471
,0.331373,522.539,527.5,4.60784
,0.282353,522.049,527.206,4.70588
,0.230882,521.755,527.108,4.65686
,0.230882,521.559,527.01,4.65686
,0.243137,521.118,526.618,4.55882
,0.252941,520.922,526.52,4.41176
,0.272549,520.725,526.078,4.16667
,0.297059,520.775,526.029,4.21569
,0.301961,520.137,525.98,4.11765
,0.282353,520.235,525.539,4.06863
,0.275,520.088,525.441,3.97059
,0.272549,519.745,525.343,3.77451
,0.262745,519.402,525.147,4.16667
,0.238235,518.863,524.657,4.06863
,0.238235,518.863,524.804,4.31373
,0.201471,518.569,524.363,3.92157
,0.22598,518.422,524.314,3.92157
,0.284804,518.618,524.363,4.16667
,0.306863,518.373,524.02,4.11765
,0.260294,518.176,523.873,4.21569
,0.292157,518.029,523.627,4.16667
,0.292157,517.735,523.627,4.36275
,0.230882,517.637,523.48,4.21569
,0.270098,517.49,523.382,4.21569
,0.262745,517.686,523.284,3.92157
,0.284804,517.539,523.039,3.82353
,0.272549,517.245,522.892,3.87255
,0.211275,516.902,522.549,4.11765
,0.223529,516.657,522.892,3.82353
,0.275,516.363,522.598,4.06863
,0.235784,516.461,522.451,3.72549
,0.262745,516.314,522.157,3.97059
,0.319118,516.314,522.059,4.16667
,0.240686,515.873,522.01,3.97059
,0.248039,515.676,521.667,3.82353
,0.282353,515.725,521.422,3.67647
,0.277451,515.824,521.422,3.62745
,0.262745,515.529,521.127,3.87255
,0.255392,515.48,520.931,3.82353
,0.272549,515.333,520.882,3.52941
,0.25049,514.892,520.343,3.67647
,0.262745,515.088,520.49,3.62745
,0.277451,514.745,520.392,3.57843
,0.255392,514.5,519.853,3.67647
,0.265196,514.402,519.902,3.97059
,0.275,514.206,519.608,3.97059
,0.267647,514.059,519.657,4.06863
,0.287255,513.814,519.167,3.87255
,0.265196,513.716,518.971,3.77451
,0.270098,513.471,518.775,3.67647
,0.279902,513.373,518.48,3.82353
,0.257843,513.176,518.284,3.72549
,0.277451,512.735,518.333,3.77451
,0.233333,512.686,517.99,3.87255
,0.267647,512.441,517.794,3.92157
,0.25049,512.147,517.549,4.21569
,0.216176,512.098,517.794,3.82353
,0.243137,511.804,517.206,3.92157
,0.275,511.412,517.059,3.87255
,0.221078,511.412,517.108,3.72549
,0.233333,511.559,516.667,3.87255
,0.196569,511.216,516.422,3.77451
,0.213725,510.922,516.324,3.82353
,0.228431,510.775,516.373,3.62745
,0.221078,510.284,515.833,3.77451
,0.235784,510.284,515.539,3.43137
,0.223529,510.088,515.539,3.87255
,0.245588,509.451,515.294,3.62745
,0.230882,509.451,515.245,3.97059
,0.240686,509.157,515.147,4.06863
,0.221078,508.863,514.706,3.62745
,0.216176,508.667,514.461,3.92157
,0.262745,508.716,513.922,3.92157
,0.240686,508.078,513.627,3.62745
,0.248039,507.588,513.088,3.43137
,0.267647,507.098,513.088,3.67647
,0.272549,507.098,512.941,3.67647
,0.260294,506.608,512.304,3.62745
,0.275,505.971,512.157,3.97059
,0.279902,505.627,511.716,3.72549
,0.260294,505.088,511.324,3.43137
,0.221078,504.794,510.637,3.82353
,0.243137,504.794,510.049,3.97059
,0.238235,504.206,510,3.57843
,0.228431,503.618,509.608,3.43137
,0.211275,502.98,508.971,3.48039
,0.238235,502.735,508.824,3.72549
,0.203922,502.539,508.48,3.72549
,0.22598,502.392,508.186,3.33333
,0.201471,501.559,507.794,3.43137
,0.211275,501.265,507.451,3.28431
,0.233333,500.922,506.863,3.43137
,0.228431,500.235,506.422,3.52941
,0.22598,499.647,505.784,3.57843
,0.19902,499.108,505.245,3.08824
,0.216176,498.618,504.951,3.48039
,0.260294,498.52,504.363,3.52941
,0.257843,497.931,503.873,3.62745
,0.228431,497.49,503.333,3.43137
,0.230882,496.951,503.235,3.28431
,0.248039,496.412,502.5,3.33333
,0.25049,496.167,502.157,3.33333
,0.233333,495.824,501.765,3.62745
,0.257843,495.186,501.422,3.57843
,0.230882,494.5,500.931,3.23529
,0.267647,494.01,500.441,3.52941
,0.221078,493.765,499.951,3.52941
,0.238235,493.324,499.265,3.18627
,0.216176,492.588,498.922,3.08824
,0.203922,492.49,498.431,3.23529
,0.238235,491.853,498.088,3.43137
,0.272549,491.412,497.353,3.52941
,0.248039,491.167,496.912,3.57843
,0.252941,490.873,496.618,3.28431
,0.208824,490.284,496.127,3.23529
,0.228431,489.99,495.588,3.33333
,0.201471,489.5,495.294,3.48039
,0.25049,489.059,494.853,3.43137
,0.257843,488.471,494.314,3.52941
,0.272549,487.882,494.216,3.57843
,0.257843,487.539,493.676,3.77451
,0.260294,487.245,492.843,3.77451
,0.272549,486.51,492.794,3.67647
,0.206373,486.167,492.255,3.48039
,0.208824,485.922,491.863,3.43137
,0.240686,485.431,491.373,3.43137
,0.270098,484.941,490.833,3.33333
,0.267647,484.696,490.49,3.62745
,0.245588,484.255,490.294,3.48039
,0.25049,483.863,489.853,3.67647
,0.270098,483.324,489.02,3.52941
,0.240686,482.686,488.529,3.43137
,0.221078,482.098,488.137,3.08824
,0.252941,481.755,487.941,3.18627
,0.191667,481.461,487.647,3.08824
,0.228431,481.069,487.108,3.13725
,0.282353,481.02,486.961,3.23529
,0.245588,480.284,486.422,3.33333
,0.201471,479.99,485.833,3.13725
,0.233333,479.745,485.147,3.38235
,0.218627,479.353,484.755,3.43137
,0.206373,478.716,484.314,3.38235
,0.208824,478.422,484.167,3.28431
,0.248039,478.029,483.627,3.33333
,0.252941,477.49,483.137,3.38235
,0.230882,477.147,482.843,3.38235
,0.255392,476.412,482.647,3.33333
,0.228431,475.922,482.108,3.33333
,0.240686,475.824,481.422,3.13725
,0.270098,475.284,480.735,3.52941
,0.211275,474.549,480.637,3.77451
,0.208824,473.961,480.196,3.72549
,0.240686,473.471,479.706,3.43137
,0.228431,473.029,479.02,3.08824
,0.223529,472.784,478.775,3.28431
,0.223529,472.294,478.382,3.03922
,0.255392,472.196,478.235,3.23529
,0.25049,472,477.99,3.28431
,0.25049,471.755,478.186,3.38235
,0.22598,472.098,478.186,3.43137
,0.194118,471.706,477.843,3.38235
,0.230882,471.069,476.912,3.08824
,0.194118,469.451,475.735,2.9902
,0.169608,468.324,474.461,3.23529
,0.191667,467.441,473.971,3.23529
,0.221078,467.686,474.167,3.18627
,0.248039,468.225,474.706,2.89216
,0.221078,468.716,475.196,3.28431
,0.228431,469.01,475.245,3.03922
,0.243137,468.078,474.363,3.18627
,0.196569,466.657,473.039,3.28431
,0.194118,465.578,471.814,3.18627
,0.223529,464.549,470.833,2.94118
,0.221078,464.255,470.833,3.03922
,0.176961,464.255,470.686,2.7451
,0.159804,463.765,470.245,2.79412
,0.189216,463.275,470.098,3.33333
,0.218627,462.539,469.265,3.33333
,0.203922,461.853,468.137,3.23529
,0.216176,460.578,467.255,3.13725
,0.208824,459.843,466.569,2.94118
,0.245588,459.402,465.931,3.18627
,0.223529,458.667,465.147,3.08824
,0.211275,458.078,464.265,2.89216
,0.208824,457.392,463.824,2.94118
,0.211275,456.804,463.284,3.13725
,0.228431,456.02,462.353,2.9902
,0.211275,455.137,462.01,3.13725
,0.189216,454.157,461.127,3.13725
,0.216176,453.275,460.196,3.13725
,0.201471,452.637,459.363,2.64706
,0.19902,451.902,458.431,2.94118
,0.206373,450.725,457.745,2.89216
,0.172059,450.039,456.716,2.79412
,0.22598,449.206,456.078,2.64706
,0.235784,448.422,455.196,2.7451
,0.216176,447.49,454.265,2.69608
,0.221078,447,453.186,2.45098
,0.213725,445.971,452.255,2.40196
,0.181863,445.039,451.324,2.7451
,0.218627,443.961,450.245,2.64706
,0.191667,443.176,449.363,2.94118
,0.235784,442.245,448.333,2.64706
,0.191667,441.069,447.451,2.45098
,0.235784,440.186,446.52,2.54902
,0.213725,439.304,445.49,2.7451
,0.228431,438.225,444.363,2.59804
,0.203922,437.245,443.137,2.64706
,0.213725,436.363,442.5,2.45098
,0.186765,435.186,441.422,2.40196
,0.203922,434.059,440.49,2.45098
,0.181863,432.98,439.657,2.35294
,0.176961,431.755,438.971,2.45098
,0.189216,430.578,437.941,2.45098
,0.157353,429.5,436.667,2.40196
,0.186765,428.765,435.49,2.5
,0.211275,427.441,434.461,2.69608
,0.22598,426.657,433.333,2.54902
,0.186765,425.578,432.353,2.59804
,0.186765,424.451,431.324,2.7451
,0.189216,423.569,430.245,2.59804
,0.201471,422.539,428.824,2.69608
,0.189216,421.167,427.696,2.45098
,0.191667,420.186,426.422,2.84314
,0.191667,419.01,425.049,3.13725
,0.164706,417.931,423.971,2.9902
,0.176961,416.657,422.843,2.64706
,0.245588,415.529,421.618,2.84314
,0.208824,414.941,420.735,2.84314
,0.189216,413.422,419.51,2.84314
,0.135294,412.147,418.529,2.7451
,0.194118,411.314,417.402,2.5
,0.181863,410.284,416.078,2.54902
,0.216176,409.549,415.196,2.30392
,0.181863,408.422,414.069,2.2549
,0.213725,406.902,412.99,2.40196
,0.194118,406.118,411.618,2.59804
,0.223529,404.794,410.735,2.7451
,0.223529,403.814,409.755,2.79412
,0.270098,403.029,408.873,2.69608
,0.230882,402,407.598,2.54902
,0.22598,400.627,406.569,2.5
,0.206373,399.5,405.637,2.7451
,0.213725,398.618,404.706,2.69608
,0.206373,397.833,403.676,2.89216
,0.240686,396.755,402.647,2.94118
,0.243137,395.873,401.471,2.9902
,0.228431,394.794,400.588,2.7451
,0.201471,393.961,399.51,2.94118
,0.216176,393.127,398.676,2.79412
,0.238235,392.098,397.843,2.7451
,0.203922,390.922,396.667,2.7451
,0.211275,389.843,395.98,2.7451
,0.211275,389.255,395.49,2.7451
,0.203922,387.784,394.412,2.7451
,0.189216,386.853,393.333,2.54902
,0.201471,386.216,392.549,2.69608
,0.194118,384.99,391.275,2.59804
,0.235784,384.157,390.343,2.54902
,0.191667,383.275,389.363,2.94118
,0.176961,382.098,388.529,2.7451
,0.216176,381.216,388.039,2.45098
,0.213725,380.137,386.765,2.5
,0.211275,379.108,385.294,2.59804
,0.203922,378.373,384.608,2.35294
,0.208824,377.539,383.824,2.15686
,0.213725,376.51,382.745,2.30392
,0.179412,375.578,381.765,2.45098
,0.22598,374.794,381.176,2.15686
,0.218627,373.52,379.853,2.35294
,0.201471,372.637,378.529,2.35294
,0.235784,371.804,377.745,2.54902
,0.206373,370.775,376.667,2.40196
,0.167157,369.353,375.637,2.45098
,0.169608,368.471,374.51,2.35294
,0.145098,367.196,373.824,2.45098
,0.164706,366.314,372.843,2.45098
,0.176961,365.431,371.373,2.7451
,0.137745,364.353,370.441,2.69608
,0.189216,363.569,369.461,2.84314
,0.189216,362.294,368.431,2.69608
,0.181863,361.167,367.255,2.54902
,0.159804,359.941,365.882,2.54902
,0.172059,358.814,365.245,2.7451
,0.172059,357.735,364.363,2.54902
,0.186765,356.608,363.088,2.79412
,0.15,355.627,361.716,2.64706
,0.186765,354.255,360.49,2.40196
,0.191667,353.275,359.461,2.30392
,0.201471,352.049,358.431,1.91176
,0.194118,351.02,357.304,1.91176
,0.181863,349.647,355.931,2.64706
,0.189216,348.569,354.951,2.7451
,0.184314,347.147,353.431,2.59804
,0.213725,345.824,352.059,2.54902
,0.194118,344.843,350.833,2.30392
,0.152451,343.569,349.608,2.40196
,0.15,342.147,348.333,2.2549
,0.162255,340.971,346.961,2.35294
,0.179412,339.99,345.637,2.45098
,0.108333,338.471,344.216,2.5
,0.162255,337.686,343.137,2.59804
,0.142647,336.51,341.716,2.54902
,0.196569,334.941,340.49,2.35294
,0.162255,333.422,339.363,2.69608
,0.184314,332.245,337.696,2.45098
,0.127941,330.627,336.569,2.40196
,0.189216,329.353,335.147,2.54902
,0.203922,328.127,333.725,2.64706
,0.154902,326.559,332.549,2.30392
,0.152451,325.137,331.029,2.35294
,0.145098,323.961,329.461,2.35294
,0.223529,322.392,328.039,2.35294
,0.216176,321.069,326.667,2.10784
,0.206373,319.647,325.588,2.30392
,0.181863,318.225,324.216,2.5
,0.145098,317,322.598,2.30392
,0.164706,315.873,321.373,2.5
,0.137745,314.5,319.755,2.59804
,0.135294,313.422,318.235,2.45098
,0.179412,311.853,316.618,2.54902
,0.184314,310.529,315.294,2.40196
,0.172059,309.157,314.02,2.59804
,0.181863,307.637,312.5,2.30392
,0.191667,306.02,311.176,2.64706
,0.162255,304.647,309.755,2.64706
,0.172059,303.029,308.578,2.5
,0.142647,301.363,307.206,2.54902
,0.167157,300.137,305.931,2.35294
,0.203922,298.52,304.657,2.35294
,0.206373,297.098,302.647,2.20588
,0.164706,295.775,301.127,2.2549
,0.154902,294.01,299.608,2.2549
,0.164706,292.441,297.696,2.45098
,0.157353,291.02,296.471,2.20588
,0.147549,289.696,295.196,2.40196
,0.164706,288.225,293.873,2.15686
,0.154902,286.804,292.794,2.10784
,0.167157,285.382,291.029,2.15686
,0.176961,283.765,289.412,2.10784
,0.164706,282.147,288.431,2.05882
,0.181863,280.48,286.716,2.10784
,0.179412,279.353,285,2.15686
,0.172059,278.029,283.382,2.20588
,0.186765,276.461,281.961,2.15686
,0.181863,274.5,281.127,2.10784
,0.206373,273.471,279.608,2.20588
,0.167157,272.245,278.235,2.5
,0.172059,270.578,276.667,2.2549
,0.17451,269.059,275.098,1.96078
,0.157353,267.441,273.529,2.0098
,0.169608,266.265,271.961,2.10784
,0.213725,264.598,270.735,1.91176
,0.17451,262.98,269.167,1.61765
,0.157353,261.853,267.745,1.71569
,0.189216,260.529,266.127,1.81373
,0.172059,259.108,264.755,1.71569
,0.189216,257.441,263.382,1.96078
,0.206373,256.363,262.206,1.71569
,0.245588,255.186,260.539,1.81373
,0.213725,253.569,259.314,1.66667
,0.186765,252,258.186,1.76471
,0.154902,250.627,256.52,1.71569
,0.176961,249.353,255.147,1.81373
,0.186765,248.127,253.922,1.37255
,0.186765,246.804,252.402,1.47059
,0.184314,245.578,251.029,1.37255
,0.172059,244.304,249.118,1.27451
,0.191667,242.784,247.941,1.56863
,0.172059,241.314,246.176,1.37255
,0.142647,239.892,244.461,1.51961
,0.172059,238.52,243.235,1.42157
,0.176961,236.853,241.814,1.47059
,0.169608,235.578,240.539,1.42157
,0.127941,234.304,239.314,1.56863
,0.169608,233.078,238.431,1.61765
,0.172059,232,237.206,1.86275
,0.162255,230.578,235.735,1.56863
,0.167157,229.059,234.118,1.56863
,0.157353,227.735,232.843,1.51961
,0.152451,226.118,231.373,1.51961
,0.15,224.892,230.049,1.66667
,0.162255,223.569,228.725,1.56863
,0.137745,222.343,227.549,1.61765
,0.186765,221.069,226.373,2.30392
,0.12549,219.941,224.902,1.76471
,0.176961,218.765,223.382,1.66667
,0.164706,217.392,222.304,1.91176
,0.15,216.069,221.078,2.10784
,0.159804,214.892,220.147,1.91176
,0.159804,213.863,218.431,2.0098
,0.208824,212.686,217.206,1.71569
,0.162255,211.02,215.98,1.56863
,0.19902,209.941,214.755,1.51961
,0.147549,208.863,213.627,1.71569
,0.169608,207.539,212.206,1.61765
,0.159804,206.363,210.784,1.66667
,0.169608,205.137,209.608,1.76471
,0.164706,203.961,208.284,1.76471
,0.194118,202.833,207.255,1.86275
,0.15,201.412,206.078,1.61765
,0.140196,200.235,204.706,1.71569
,0.118137,198.961,203.922,1.66667
,0.145098,197.98,202.843,1.56863
,0.145098,196.853,201.667,1.17647
,0.132843,195.775,200.294,1.56863
,0.154902,194.941,199.314,1.37255
,0.167157,193.716,197.99,1.61765
,0.15,192.392,196.275,2.10784
,0.167157,191.167,195.245,1.91176
,0.135294,189.794,194.314,1.56863
,0.152451,188.912,193.186,1.81373
,0.172059,187.588,191.961,1.91176
,0.135294,185.873,190.588,2.0098
,0.132843,184.794,189.412,1.96078
,0.164706,183.52,188.137,2.05882
,0.152451,182.392,187.157,2.10784
,0.186765,181.559,185.784,1.76471
,0.17451,180.235,184.314,2.20588
,0.194118,178.765,183.333,1.76471
,0.186765,177.539,182.304,1.56863
,0.135294,176.363,181.422,1.66667
,0.162255,175.039,180.245,1.61765
,0.152451,173.765,179.216,1.61765
,0.172059,172.882,177.843,1.56863
,0.15,171.608,176.765,1.71569
,0.159804,170.431,175.392,1.47059
,0.159804,169.157,174.118,1.71569
,0.189216,167.686,173.137,1.71569
,0.172059,166.559,172.255,1.66667
,0.152451,165.48,170.784,1.37255
,0.181863,164.5,170.049,1.51961
,0.189216,163.471,168.676,1.51961
,0.140196,162.098,167.696,1.47059
,0.132843,160.775,165.98,1.61765
,0.216176,159.451,164.559,1.76471
,0.164706,158.52,163.186,1.61765
,0.164706,157.343,162.206,1.76471
,0.172059,156.069,160.735,1.47059
,0.152451,154.99,159.559,1.86275
,0.181863,153.667,158.333,1.91176
,0.17451,152.637,157.402,1.81373
,0.152451,151.461,156.569,2.05882
,0.17451,149.843,155.245,1.91176
,0.176961,148.912,154.02,1.76471
,0.162255,147.441,152.549,1.61765
,0.186765,146.216,151.373,1.76471
,0.184314,145.235,150.343,1.86275
,0.196569,144.01,149.265,1.51961
,0.186765,142.441,148.039,1.76471
,0.17451,141.363,146.716,1.47059
,0.152451,140.137,145.637,1.51961
,0.179412,138.961,144.412,1.56863
,0.189216,137.931,143.235,1.37255
,0.167157,136.951,142.108,1.66667
,0.145098,135.431,140.588,1.61765
,0.167157,134.206,139.314,1.51961
,0.167157,133.127,138.235,1.56863
,0.157353,132,137.059,1.56863
,0.154902,130.971,135.735,1.56863
,0.135294,129.5,134.265,1.47059
,0.176961,128.275,132.647,1.42157
,0.223529,126.902,131.422,1.42157
,0.172059,125.578,130.098,1.47059
,0.167157,124.353,128.922,1.47059
,0.154902,122.931,127.402,1.42157
,0.154902,121.461,126.127,1.51961
,0.17451,120.431,124.706,1.12745
,0.164706,119.157,123.186,1.32353
,0.15,117.98,121.961,1.32353
,0.135294,116.657,120.833,1.37255
,0.15,115.382,119.412,1.76471
,0.147549,113.912,117.941,1.42157
,0.127941,113.078,116.667,1.42157
,0.142647,111.951,115.098,1.17647
,0.15,110.382,113.824,1.22549
,0.115686,109.157,112.745,1.42157
,0.118137,108.176,111.765,1.07843
,0.105882,106.706,110.49,1.27451
,0.15,105.235,109.118,1.37255
,0.15,104.059,108.137,1.17647
,0.191667,102.686,106.863,1.27451
,0.130392,101.314,105.686,1.47059
,0.152451,100.284,104.167,1.51961
,0.157353,98.8627,102.647,1.66667
,0.157353,97.6863,101.324,1.37255
,0.130392,96.1176,99.8529,1.42157
,0.142647,95.0392,98.8725,1.47059
,0.12549,94.0588,97.2549,1.17647
,0.147549,92.5882,95.9804,1.47059
,0.118137,91.5098,94.7549,1.17647
,0.0936275,90.0882,93.8725,1.27451
,0.142647,88.7647,92.549,1.32353
,0.12549,87.2451,91.1275,1.47059
,0.157353,85.6765,89.8529,1.37255
,0.127941,84.2549,88.6275,1.12745
,0.132843,83.0784,87.3529,1.56863
,0.157353,81.5588,85.6373,0.882353
,0.137745,80.2843,84.4118,1.27451
,0.142647,78.4706,83.2353,1.37255
,0.15,77.049,81.8137,1.12745
,0.0911765,75.8725,80.7843,1.22549
,0.17451,74.5,79.2157,1.56863
,0.140196,73.2745,77.8431,1.32353
,0.135294,71.902,76.8137,1.37255
,0.15,70.7745,75.5392,1.22549
,0.115686,69.2549,74.4118,1.37255
,0.0936275,67.9314,73.0882,1.17647
,0.105882,66.6078,71.9118,1.12745
,0.115686,65.5294,70.6863,1.56863
,0.0936275,64.1569,69.3627,1.66667
,0.15,62.6373,68.1863,1.37255
,0.127941,61.5098,66.7157,1.42157
,0.123039,60.0882,65.3922,1.02941
,0.127941,58.7157,64.2157,1.47059
,0.181863,57.5882,62.7451,1.37255
,0.189216,56.7059,61.6176,1.37255
,0.157353,55.1863,60.3431,1.37255
,0.137745,54.0588,59.0196,1.37255
,0.140196,52.7353,57.7451,1.47059
,0.127941,51.7549,56.7157,1.32353
,0.10098,50.5294,55.1471,1.61765
,0.108333,49.0588,53.7255,1.32353
,0.159804,47.7843,52.451,1.37255
